"1523";"1622";"25/05/2015 15:58:47";"Heavy traffic";"Rivervale Drive";"Punggol Road/Compassvale Street";"Sengkang East Way";"9";"50";"141";"989";"4";"322";"1";"0";"11138";"SG";"0";"103.90244";"1.39307";"SG";"0";"103.90471";"11139";"1.39022";"103.90244";"1.39307";"141"
"115";"1621";"25/05/2015 15:50:44";"Slow traffic";"Jalan Buroh";"Jurong Pier Road";"Jurong Port Road";"30";"71";"87";"1181";"3";"81";"1";"1";"11159";"SG";"0";"103.71149";"1.31395";"SG";"0";"103.71649";"11158";"1.3142";"103.71149";"1.31395";"87"
"115";"1621";"25/05/2015 15:55:02";"Slow traffic";"Upper Jurong Road";"PIE";"Benoi Road";"23";"72";"94";"719";"3";"75";"1";"0";"11202";"SG";"0";"103.67451";"1.33051";"SG";"0";"103.6776";"11203";"1.33032";"103.67451";"1.33051";"94"
"115";"1621";"25/05/2015 15:40:46";"Slow traffic";"Kampong Java Road";"Bukit Timah Road";"Keng Lee Road";"10";"61";"1";"507";"3";"153";"1";"0";"11089";"SG";"0";"103.84708";"1.30867";"SG";"0";"103.84713";"11090";"1.31071";"103.84708";"1.30867";"1"
"115";"1621";"25/05/2015 15:59:41";"Slow traffic";"Leng Kee Road";"Tiong Bahru Road";"Alexandra Road";"21";"50";"283";"766";"3";"79";"1";"1";"11057";"SG";"0";"103.81363";"1.29061";"SG";"0";"103.81034";"11056";"1.29137";"103.81363";"1.29061";"283"
"115";"1621";"25/05/2015 15:59:44";"Slow traffic";"Newton Road";"Newton Circus";"Thomson Road";"20";"61";"39";"882";"3";"108";"1";"0";"11075";"SG";"0";"103.8402";"1.31452";"SG";"0";"103.84246";"11076";"1.31728";"103.8402";"1.31452";"39"
"115";"1621";"25/05/2015 15:57:32";"Slow traffic";"Newton Road";"Thomson Road";"Newton Circus";"21";"60";"218";"853";"3";"93";"1";"1";"11076";"SG";"0";"103.84286";"1.31775";"SG";"0";"103.84073";"11075";"1.31501";"103.84286";"1.31775";"218"
"115";"1621";"25/05/2015 15:52:17";"Slow traffic";"Geylang Road";"Joo Chiat Road";"Paya Lebar Road";"16";"50";"259";"626";"3";"96";"1";"0";"11223";"SG";"0";"103.89649";"1.31597";"SG";"0";"103.89374";"11224";"1.31543";"103.89649";"1.31597";"259"
"115";"1621";"25/05/2015 15:59:19";"Slow traffic";"Geylang Road";"Aljunied Road";"Sims Way";"21";"51";"258";"758";"3";"77";"1";"0";"11225";"SG";"0";"103.88076";"1.31279";"SG";"0";"103.87743";"11226";"1.31207";"103.88076";"1.31279";"258"
"115";"1621";"25/05/2015 15:55:17";"Slow traffic";"International Road";"Jalan Boon Lay";"Pioneer Road North";"28";"60";"268";"1341";"3";"92";"1";"1";"11250";"SG";"0";"103.70615";"1.32803";"SG";"0";"103.70014";"11249";"1.32782";"103.70615";"1.32803";"268"
"115";"1621";"25/05/2015 15:40:38";"Slow traffic";"Jurong East Avenue 1";"Jurong East Central";"Jurong Town Hall";"21";"51";"288";"870";"3";"89";"1";"0";"11252";"SG";"0";"103.74179";"1.34141";"SG";"0";"103.73817";"11253";"1.3426";"103.74179";"1.34141";"288"
"115";"1621";"25/05/2015 15:46:52";"Slow traffic";"Jurong Pier Road";"Jurong Island Highway";"Jalan Boon Lay";"35";"71";"0";"1299";"3";"68";"1";"1";"11055";"SG";"0";"103.71006";"1.31226";"SG";"0";"103.71006";"11054";"1.31803";"103.71006";"1.31226";""
"115";"1621";"25/05/2015 15:43:49";"Slow traffic";"Tampines Avenue 8";"Tampines Avenue 1";"Tampines Avenue 5";"28";"60";"29";"954";"3";"64";"1";"0";"11264";"SG";"0";"103.92941";"1.35053";"SG";"0";"103.93145";"11265";"1.35429";"103.92941";"1.35053";"29"
"115";"1621";"25/05/2015 15:32:59";"Slow traffic";"Tampines Street 31";"PIE";"Tampines Avenue 2";"20";"61";"325";"512";"3";"63";"1";"0";"11271";"SG";"0";"103.95664";"1.34928";"SG";"0";"103.95535";"11272";"1.35114";"103.95664";"1.34928";"325"
"115";"1621";"25/05/2015 15:39:50";"Slow traffic";"Bedok Reservoir Road";"Kaki Bukit Avenue 1";"Bedok North Road";"17";"61";"72";"523";"3";"81";"1";"0";"11327";"SG";"0";"103.91431";"1.33712";"SG";"0";"103.91653";"11328";"1.33784";"103.91431";"1.33712";"72"
"115";"1621";"25/05/2015 15:49:16";"Slow traffic";"Choa Chu Kang Drive";"Teck Whye Avenue/Choa Chu Kang Avenue 1";"KJE";"18";"60";"329";"1155";"3";"157";"2";"0";"11347";"SG";"0";"103.74915";"1.38374";"SG";"0";"103.7467";"11349";"1.3878";"103.74915";"1.38374";"329"
"115";"1621";"25/05/2015 15:36:16";"Slow traffic";"Choa Chu Kang Drive";"Choa Chu Kang Crescent";"KJE";"28";"60";"196";"1729";"3";"119";"1";"1";"11350";"SG";"0";"103.74821";"1.39903";"SG";"0";"103.74519";"11349";"1.3908";"103.74821";"1.39903";"196"
"115";"1621";"25/05/2015 15:43:01";"Slow traffic";"Joo Chiat Road";"Geylang Road";"Koon Seng Road/Dunman Road";"24";"51";"145";"856";"3";"66";"1";"0";"11364";"SG";"0";"103.89849";"1.31493";"SG";"0";"103.90071";"11365";"1.31179";"103.89849";"1.31493";"145"
"115";"1621";"25/05/2015 15:40:31";"Slow traffic";"Jurong West Avenue 1";"Jurong West Street 41/Jurong West Street 42";"Jurong West Street 42/Jurong West Street 51";"15";"50";"273";"988";"3";"172";"1";"1";"11372";"SG";"0";"103.72408";"1.35008";"SG";"0";"103.71976";"11371";"1.35032";"103.72408";"1.35008";"273"
"115";"1621";"25/05/2015 15:35:25";"Slow traffic";"Jurong West Avenue 5";"Pioneer Road North";"Jurong West Street 82";"24";"50";"31";"879";"3";"70";"1";"0";"11380";"SG";"0";"103.69404";"1.34336";"SG";"0";"103.69592";"11381";"1.3465";"103.69404";"1.34336";"31"
"115";"1621";"25/05/2015 15:57:01";"Slow traffic";"North Buona Vista Road";"Dover Road/Ayer Rajah Venue";"Commonwealth Avenue West";"33";"71";"34";"1182";"3";"68";"1";"1";"11418";"SG";"0";"103.78652";"1.30113";"SG";"0";"103.78942";"11417";"1.30539";"103.78652";"1.30113";"34"
"115";"1621";"25/05/2015 15:48:57";"Slow traffic";"Pasir Panjang Road";"Pepys Road";"Alexandra Road";"30";"60";"110";"1022";"3";"62";"1";"0";"11439";"SG";"0";"103.7952";"1.27528";"SG";"0";"103.79952";"11440";"1.27375";"103.7952";"1.27528";"110"
"115";"1621";"25/05/2015 15:56:12";"Slow traffic";"Petir Road";"Chestnut Avenue";"Pending Road";"17";"61";"318";"807";"3";"124";"1";"0";"11478";"SG";"0";"103.77425";"1.37105";"SG";"0";"103.77192";"11479";"1.37361";"103.77425";"1.37105";"318"
"115";"1621";"25/05/2015 15:36:26";"Slow traffic";"Punggol Road";"Sengkang East Avenue";"Sengkang East Way";"23";"61";"20";"1044";"3";"104";"1";"0";"11489";"SG";"0";"103.89911";"1.38466";"SG";"0";"103.90058";"11490";"1.38867";"103.89911";"1.38466";"20"
"1523";"1622";"25/05/2015 15:59:40";"Heavy traffic";"Woodlands Avenue 7";"Gambas Avenue";"Woodlands Avenue 6";"7";"60";"237";"853";"4";"366";"1";"0";"11549";"SG";"0";"103.80695";"1.44473";"SG";"0";"103.8038";"11550";"1.44264";"103.80695";"1.44473";"237"
"115";"1621";"25/05/2015 15:48:01";"Slow traffic";"Woodlands Avenue 9";"Gambas Avenue/Woodlands Avenue 8";"Woodlands Avenue 4";"25";"60";"248";"1254";"3";"104";"1";"0";"11557";"SG";"0";"103.80079";"1.44939";"SG";"0";"103.79559";"11558";"1.44727";"103.80079";"1.44939";"248"
"115";"1621";"25/05/2015 15:32:40";"Slow traffic";"Admiralty Drive";"Sembawang Way/Sembawang Crescent";"Canberra Road";"24";"51";"56";"873";"3";"67";"1";"0";"14488";"SG";"0";"103.81558";"1.44889";"SG";"0";"103.81847";"14489";"1.45083";"103.81558";"1.44889";"56"
"115";"1621";"25/05/2015 15:51:42";"Slow traffic";"Bangkit Road";"Bukit Panjang Ring Road";"Bukit Panjang Road";"8";"50";"164";"741";"3";"298";"1";"0";"14090";"SG";"0";"103.77264";"1.37876";"SG";"0";"103.77308";"14091";"1.37727";"103.77264";"1.37876";"164"
"115";"1621";"25/05/2015 15:50:40";"Slow traffic";"Bedok North Interchange";"Bedok North Street 1";"New Upper Changi Road";"10";"51";"242";"421";"3";"125";"1";"0";"15552";"SG";"0";"103.92911";"1.32639";"SG";"0";"103.92785";"15553";"1.32573";"103.92911";"1.32639";"242"
"1523";"1622";"25/05/2015 15:45:22";"Heavy traffic";"Birch Road";"Race Course Road";"Serangoon Road";"2";"52";"140";"217";"4";"377";"1";"0";"13356";"SG";"0";"103.85338";"1.31165";"SG";"0";"103.854";"13357";"1.31091";"103.85338";"1.31165";"140"
"115";"1621";"25/05/2015 15:40:17";"Slow traffic";"Birch Road";"Serangoon Road";"Race Course Road";"3";"52";"320";"217";"3";"278";"1";"1";"13357";"SG";"0";"103.85413";"1.31076";"SG";"0";"103.8535";"13356";"1.31151";"103.85413";"1.31076";"320"
"115";"1621";"25/05/2015 15:58:03";"Slow traffic";"Bukit Batok West Avenue 4";"Bukit Batok West Avenue 2";"Bukit Batok West Avenue 7";"12";"50";"20";"547";"3";"127";"1";"0";"13874";"SG";"0";"103.7458";"1.36167";"SG";"0";"103.7466";"13875";"1.36385";"103.7458";"1.36167";"20"
"115";"1621";"25/05/2015 15:42:18";"Slow traffic";"Choa Chu Kang Avenue 2";"Choa Chu Kang Way";"Choa Chu Kang Avenue 1/Choa Chu Kang Terrace";"17";"51";"241";"708";"3";"101";"1";"0";"16248";"SG";"0";"103.74409";"1.37954";"SG";"0";"103.74156";"16249";"1.37811";"103.74409";"1.37954";"241"
"115";"1621";"25/05/2015 15:36:20";"Slow traffic";"Defu Lane 9";"Defu Avenue 1";"Defu Lane 7";"19";"51";"22";"955";"3";"115";"1";"0";"14418";"SG";"0";"103.89262";"1.3488";"SG";"0";"103.8941";"14419";"1.35252";"103.89262";"1.3488";"22"
"115";"1621";"25/05/2015 15:39:02";"Slow traffic";"Havelock Square";"End Of Road";"New Market Road";"6";"51";"351";"155";"3";"77";"1";"1";"14957";"SG";"0";"103.84464";"1.28616";"SG";"0";"103.84457";"14956";"1.28667";"103.84464";"1.28616";"351"
"115";"1621";"25/05/2015 15:42:09";"Slow traffic";"Hougang Avenue 9";"Serangoon North Avenue 5/Yio Chu Kang Road";"Hougang Street 61/Hougang Avenue 4";"21";"51";"92";"900";"3";"93";"1";"0";"13070";"SG";"0";"103.87872";"1.37495";"SG";"0";"103.88267";"13071";"1.37481";"103.87872";"1.37495";"92"
"115";"1621";"25/05/2015 15:44:26";"Slow traffic";"Jalan Tenaga";"Bedok Reservoir Road";"Kaki Bukit Avenue 1/Kaki Bukit Road 3";"15";"50";"334";"363";"3";"64";"1";"1";"12685";"SG";"0";"103.90684";"1.33195";"SG";"0";"103.90613";"12684";"1.33342";"103.90684";"1.33195";"334"
"115";"1621";"25/05/2015 15:37:29";"Slow traffic";"Jalan Tenteram";"Jalan Bahagia/Jalan Ma'Mor";"Jalan Bahagia";"10";"50";"132";"641";"3";"188";"1";"0";"12622";"SG";"0";"103.85786";"1.32752";"SG";"0";"103.85858";"12623";"1.32686";"103.85786";"1.32752";"132"
"115";"1621";"25/05/2015 15:39:42";"Slow traffic";"Jurong West Street 52";"Jurong West Street 51";"Jurong West Avenue 1/Jurong West Street 42";"20";"50";"312";"841";"3";"92";"1";"1";"16595";"SG";"0";"103.72031";"1.34761";"SG";"0";"103.71835";"16594";"1.34939";"103.72031";"1.34761";"312"
"115";"1621";"25/05/2015 15:57:16";"Slow traffic";"Kampong Kapor Road";"Upper Weld Road";"Syed Alwi Raod/Verdun Road";"14";"50";"34";"336";"3";"64";"1";"1";"13593";"SG";"0";"103.854";"1.30692";"SG";"0";"103.85484";"13592";"1.30817";"103.854";"1.30692";"34"
"115";"1621";"25/05/2015 15:58:45";"Slow traffic";"Lengkok Bahru";"Hoy Fatt Road/Kung Chong Road";"Hoy Fatt Road";"24";"51";"46";"926";"3";"74";"1";"1";"14497";"SG";"0";"103.81091";"1.2874";"SG";"0";"103.81229";"14496";"1.28874";"103.81091";"1.2874";"46"
